postcode_area,postcode_district,PostDist,is_london?,property_type,year,num_transactions,avg_price,stddev_price,25th_percentile_price,median_price,75th_percentile_price,90th_percentile_price,95th_percentile_price,skewness_price,kurtosis_price,coef_var,iqr,median_mean_diff,median_mean_diff_pct,iqr_pct,lag_median_price,median_pct_change_1_year,roll_median_pct_2_year,roll_median_pct_5_year,is_good_sample
EC,EC4V,EC4V,Central London,F,2025,14,601752.1,186182.8,445000.0,547500.0,715000.0,876891.0,895527.0,0.69,-1.03,30.9,270000.0,-54252.1,9.9,49.3,720000.0,-24.0,-21.0,-6.0,False
EC,EC4Y,EC4Y,Central London,F,1996,3,145666.7,9073.8,140500.0,142000.0,149000.0,153200.0,154600.0,1.52,,6.2,8500.0,-3666.7,2.6,6.0,0.0,0.0,0.0,0.0,False
EC,EC4Y,EC4Y,Central London,F,1997,17,154705.9,33847.1,137500.0,152500.0,160000.0,191000.0,203200.0,0.99,2.53,21.9,22500.0,-2205.9,1.4,14.8,142000.0,7.4,7.4,7.4,False
EC,EC4Y,EC4Y,Central London,F,1998,5,261800.0,94544.7,175000.0,275000.0,290000.0,355400.0,377200.0,0.58,-0.45,36.1,115000.0,13200.0,4.8,41.8,152500.0,80.3,43.8,43.8,False
EC,EC4Y,EC4Y,Central London,F,1999,3,197833.3,7005.9,194250.0,197500.0,201250.0,203500.0,204250.0,0.21,,3.5,7000.0,-333.3,0.2,3.5,275000.0,-28.2,26.0,19.8,False
EC,EC4Y,EC4Y,Central London,F,2000,1,195000.0,,195000.0,195000.0,195000.0,195000.0,195000.0,,,,0.0,0.0,0.0,0.0,197500.0,-1.3,-14.8,14.6,False
EC,EC4Y,EC4Y,Central London,F,2001,2,223000.0,36769.6,210000.0,223000.0,236000.0,243800.0,246400.0,,,16.5,26000.0,0.0,0.0,11.7,195000.0,14.4,6.6,14.5,False
EC,EC4Y,EC4Y,Central London,F,2002,3,270666.7,22723.0,258500.0,267000.0,281000.0,289400.0,292200.0,0.71,,8.4,22500.0,-3666.7,1.4,8.4,223000.0,19.7,17.0,17.0,False
EC,EC4Y,EC4Y,Central London,F,2003,61,477074.5,81289.3,439950.0,490000.0,529950.0,560000.0,599950.0,-1.26,2.46,17.0,90000.0,12925.5,2.6,18.4,267000.0,83.5,51.6,17.6,True
EC,EC4Y,EC4Y,Central London,F,2004,6,241916.7,66129.0,186250.0,234500.0,287250.0,317500.0,326250.0,0.37,-1.49,27.3,101000.0,-7416.7,3.2,43.1,490000.0,-52.1,15.7,12.8,False
EC,EC4Y,EC4Y,Central London,F,2005,9,429611.1,116555.2,325000.0,455000.0,480000.0,519600.0,584800.0,0.43,0.25,27.1,155000.0,25388.9,5.6,34.1,234500.0,94.0,21.0,31.9,False
EC,EC4Y,EC4Y,Central London,F,2006,14,493607.1,150444.2,451875.0,484000.0,625000.0,643500.0,646750.0,-0.81,-0.13,30.5,173125.0,-9607.1,2.0,35.8,455000.0,6.4,50.2,30.3,False
EC,EC4Y,EC4Y,Central London,F,2007,6,612166.7,139680.2,554750.0,615000.0,689500.0,755000.0,777000.0,-0.35,0.31,22.8,134750.0,2833.3,0.5,21.9,484000.0,27.1,16.8,31.8,False
EC,EC4Y,EC4Y,Central London,F,2008,3,454733.3,217741.2,332100.0,380000.0,540000.0,636000.0,668000.0,1.36,,47.9,207900.0,-74733.3,19.7,54.7,615000.0,-38.2,-5.6,7.4,False
EC,EC4Y,EC4Y,Central London,F,2009,3,695333.3,34356.0,675500.0,676000.0,705500.0,723200.0,729100.0,1.73,,4.9,30000.0,-19333.3,2.9,4.4,380000.0,77.9,19.8,33.4,False
EC,EC4Y,EC4Y,Central London,F,2010,8,535625.0,212358.1,411250.0,565000.0,691250.0,747500.0,773750.0,-0.42,-1.17,39.6,280000.0,29375.0,5.2,49.6,676000.0,-16.4,30.8,11.4,False
EC,EC4Y,EC4Y,Central London,F,2011,3,722500.0,144546.7,646250.0,705000.0,790000.0,841000.0,858000.0,0.54,,20.0,143750.0,-17500.0,2.5,20.4,565000.0,24.8,4.2,15.0,False
EC,EC4Y,EC4Y,Central London,F,2012,11,643285.4,166664.3,467994.5,685000.0,737500.0,795000.0,865075.0,0.07,-0.96,25.9,269505.5,41714.6,6.1,39.3,705000.0,-2.8,11.0,9.1,False
EC,EC4Y,EC4Y,Central London,F,2013,16,678000.0,206400.9,525000.0,634000.0,782500.0,980000.0,1052500.0,0.61,-0.56,30.4,257500.0,-44000.0,6.9,40.6,685000.0,-7.4,-5.1,15.2,False
EC,EC4Y,EC4Y,Central London,F,2014,8,660618.8,201496.5,499987.5,610000.0,706250.0,964400.0,981200.0,1.15,-0.3,30.5,206262.5,-50618.8,8.3,33.8,634000.0,-3.8,-5.6,-1.1,False
EC,EC4Y,EC4Y,Central London,F,2015,5,715000.0,127524.5,675000.0,695000.0,755000.0,842000.0,871000.0,0.37,1.06,17.8,80000.0,-20000.0,2.9,11.5,610000.0,13.9,5.0,4.9,False
EC,EC4Y,EC4Y,Central London,F,2016,2,1021602.5,101261.2,985801.2,1021602.5,1057403.8,1078884.5,1086044.8,,,9.9,71602.6,0.0,0.0,7.0,695000.0,47.0,30.4,9.4,False
EC,EC4Y,EC4Y,Central London,F,2017,4,931250.0,16520.2,918750.0,930000.0,942500.0,947000.0,948500.0,0.23,-3.87,1.8,23750.0,-1250.0,0.1,2.6,1021602.5,-9.0,19.0,8.1,False
EC,EC4Y,EC4Y,Central London,F,2018,3,1081000.0,254525.0,964000.0,1118000.0,1216500.0,1275600.0,1295300.0,-0.64,,23.5,252500.0,37000.0,3.3,22.6,930000.0,20.2,5.6,13.7,False
EC,EC4Y,EC4Y,Central London,F,2019,1,935000.0,,935000.0,935000.0,935000.0,935000.0,935000.0,,,,0.0,0.0,0.0,0.0,1118000.0,-16.4,1.9,11.1,False
EC,EC4Y,EC4Y,Central London,F,2021,5,853200.0,112243.9,865000.0,880000.0,910000.0,934000.0,942000.0,-1.76,3.52,13.2,45000.0,26800.0,3.0,5.1,935000.0,-5.9,-11.1,7.2,False
EC,EC4Y,EC4Y,Central London,F,2022,2,763500.0,171826.9,702750.0,763500.0,824250.0,860700.0,872850.0,,,22.5,121500.0,0.0,0.0,15.9,880000.0,-13.2,-9.6,-4.9,False
EC,EC4Y,EC4Y,Central London,F,2023,4,1060000.0,155938.0,936250.0,1032500.0,1156250.0,1212500.0,1231250.0,0.52,-3.01,14.7,220000.0,-27500.0,2.7,21.3,763500.0,35.2,11.0,4.0,False
EC,EC4Y,EC4Y,Central London,F,2024,3,835000.0,145258.4,765000.0,845000.0,910000.0,949000.0,962000.0,-0.31,,17.4,145000.0,10000.0,1.2,17.2,1032500.0,-18.2,8.5,-3.7,False
EC,EC4Y,EC4Y,Central London,F,2025,1,1700000.0,,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,,,,0.0,0.0,0.0,0.0,845000.0,101.2,41.5,19.8,False
EC,EC4Y,EC4Y,Central London,F,2026,1,870000.0,,870000.0,870000.0,870000.0,870000.0,870000.0,,,,0.0,0.0,0.0,0.0,1700000.0,-48.8,26.2,11.2,False
EN,EN1,EN1,Greater London,F,1995,332,50202.4,15956.2,39983.8,45995.0,56995.0,64950.0,87575.0,1.57,3.76,31.8,17011.2,-4207.4,9.1,37.0,0.0,0.0,0.0,0.0,False
EN,EN1,EN1,Greater London,F,1996,294,51241.7,17854.6,39500.0,48000.0,59837.5,74700.0,90000.0,1.21,3.09,34.8,20337.5,-3241.7,6.8,42.4,45995.0,4.4,4.4,4.4,False
EN,EN1,EN1,Greater London,F,1997,382,55995.9,17877.5,44996.2,52500.0,64375.0,75000.0,87425.0,1.78,6.51,31.9,19378.8,-3495.9,6.7,36.9,48000.0,9.4,6.9,6.9,False
EN,EN1,EN1,Greater London,F,1998,368,60903.1,18227.6,48000.0,59000.0,70000.0,85000.0,89979.2,1.1,2.97,29.9,22000.0,-1903.1,3.2,37.3,52500.0,12.4,10.9,8.7,False
EN,EN1,EN1,Greater London,F,1999,440,67241.7,19892.1,55875.0,64000.0,75000.0,87000.0,106047.5,1.72,5.39,29.6,19125.0,-3241.7,5.1,29.9,59000.0,8.5,10.4,8.7,False
EN,EN1,EN1,Greater London,F,2000,386,87282.3,29854.9,64125.0,81000.0,105000.0,126750.0,142250.0,1.07,1.95,34.2,40875.0,-6282.3,7.8,50.5,64000.0,26.6,17.6,12.3,False
EN,EN1,EN1,Greater London,F,2001,411,98163.7,34744.6,78500.0,93000.0,114250.0,138000.0,153750.0,3.62,34.91,35.4,35750.0,-5163.7,5.6,38.4,81000.0,14.8,20.7,14.3,False
EN,EN1,EN1,Greater London,F,2002,446,118122.9,42829.4,90000.0,114747.5,135000.0,155725.0,189750.0,1.93,6.13,36.3,45000.0,-3375.4,2.9,39.2,93000.0,23.4,19.1,17.1,False
EN,EN1,EN1,Greater London,F,2003,427,152674.5,63378.2,123000.0,139950.0,159995.0,207000.0,294250.0,2.87,10.85,41.5,36995.0,-12724.5,9.1,26.4,114747.5,22.0,22.7,19.1,False
EN,EN1,EN1,Greater London,F,2004,384,156349.6,46178.3,129871.2,150000.0,172625.0,198200.0,245000.0,2.23,8.63,29.5,42753.8,-6349.6,4.2,28.5,139950.0,7.2,14.6,18.8,False
EN,EN1,EN1,Greater London,F,2005,335,154795.0,45994.3,130250.0,150000.0,172000.0,197500.0,215300.0,3.02,20.86,29.7,41750.0,-4795.0,3.2,27.8,150000.0,0.0,3.6,13.5,False
EN,EN1,EN1,Greater London,F,2006,432,165378.2,40284.4,138875.0,160500.0,190250.0,216500.0,232972.5,0.85,2.58,24.4,51375.0,-4878.2,3.0,32.0,150000.0,7.0,3.5,11.9,False
EN,EN1,EN1,Greater London,F,2007,466,178588.6,45116.2,152500.0,170250.0,208902.2,231000.0,246875.0,1.73,10.18,25.3,56402.2,-8338.6,4.9,33.1,160500.0,6.1,6.6,8.5,False
EN,EN1,EN1,Greater London,F,2008,216,175087.0,61409.0,134746.2,167176.5,200000.0,235000.0,250000.0,3.27,21.53,35.1,65253.8,-7910.5,4.7,39.0,170250.0,-1.8,2.2,3.7,False
EN,EN1,EN1,Greater London,F,2009,138,163941.9,43903.9,135000.0,160000.0,185000.0,210000.0,241500.0,1.14,2.43,26.8,50000.0,-3941.9,2.5,31.2,167176.5,-4.3,-3.0,1.4,False
EN,EN1,EN1,Greater London,F,2010,154,173522.3,52797.8,140000.0,167000.0,197250.0,234100.0,253500.0,1.4,5.12,30.4,57250.0,-6522.3,3.9,34.3,160000.0,4.4,0.1,2.3,False
EN,EN1,EN1,Greater London,F,2011,164,168478.2,47869.6,140000.0,167750.0,190000.0,220000.0,242124.2,1.66,7.24,28.4,50000.0,-728.2,0.4,29.8,167000.0,0.4,2.4,1.0,False
EN,EN1,EN1,Greater London,F,2012,158,172088.3,41596.6,143000.0,169500.0,194500.0,230000.0,248300.0,0.52,0.26,24.2,51500.0,-2588.3,1.5,30.4,167750.0,1.0,0.7,-0.1,False
EN,EN1,EN1,Greater London,F,2013,297,198226.6,63411.4,158000.0,187000.0,227700.0,283597.0,309996.0,1.61,6.62,32.0,69700.0,-11226.6,6.0,37.3,169500.0,10.3,5.6,2.4,False
EN,EN1,EN1,Greater London,F,2014,416,224691.1,60336.2,185000.0,219997.5,267462.5,296995.0,321320.0,0.61,1.58,26.9,82462.5,-4693.6,2.1,37.5,187000.0,17.6,14.0,6.7,False
EN,EN1,EN1,Greater London,F,2015,287,269773.5,245619.5,212000.0,249995.0,295000.0,355000.0,370000.0,14.46,231.14,91.0,83000.0,-19778.5,7.9,33.2,219997.5,13.6,15.6,8.6,False
EN,EN1,EN1,Greater London,F,2016,259,277878.7,90554.7,231250.0,270000.0,310000.0,361000.0,385300.0,2.76,17.32,32.6,78750.0,-7878.7,2.9,29.2,249995.0,8.0,10.8,10.1,False
EN,EN1,EN1,Greater London,F,2017,185,282037.0,72110.2,240000.0,275000.0,325000.0,370000.0,389000.0,0.57,1.9,25.6,85000.0,-7037.0,2.6,30.9,270000.0,1.9,5.0,10.3,False
EN,EN1,EN1,Greater London,F,2018,159,283558.1,73213.3,235750.0,280000.0,327500.0,368000.0,392300.0,1.0,3.95,25.8,91750.0,-3558.1,1.3,32.8,275000.0,1.8,1.8,8.6,False
EN,EN1,EN1,Greater London,F,2019,178,283354.9,90463.0,218500.0,275000.0,320000.0,373650.0,430250.0,1.62,5.14,31.9,101500.0,-8354.9,3.0,36.9,280000.0,-1.8,0.0,4.7,False
EN,EN1,EN1,Greater London,F,2020,160,281341.2,91507.4,232687.5,276000.0,320000.0,370500.0,418600.0,1.46,4.47,32.5,87312.5,-5341.2,1.9,31.6,275000.0,0.4,-0.7,2.1,False
EN,EN1,EN1,Greater London,F,2021,237,289286.8,81368.0,245000.0,277000.0,330000.0,369000.0,420000.0,1.39,6.67,28.1,85000.0,-12286.8,4.4,30.7,276000.0,0.4,0.4,0.5,False
EN,EN1,EN1,Greater London,F,2022,191,288877.7,82824.1,235000.0,287500.0,340000.0,375000.0,422500.0,0.75,2.78,28.7,105000.0,-1377.7,0.5,36.5,277000.0,3.8,2.1,0.9,False
EN,EN1,EN1,Greater London,F,2023,136,285288.9,82463.0,240000.0,275000.0,330000.0,385000.0,425000.0,0.63,1.44,28.9,90000.0,-10288.9,3.7,32.7,287500.0,-4.3,-0.3,-0.3,False
EN,EN1,EN1,Greater London,F,2024,143,290941.0,77649.2,239750.0,285000.0,345000.0,380000.0,418500.0,0.28,0.85,26.7,105250.0,-5941.0,2.1,36.9,275000.0,3.6,-0.4,0.8,False
EN,EN1,EN1,Greater London,F,2025,121,296590.4,85040.8,240000.0,295000.0,357000.0,405000.0,420000.0,0.36,0.57,28.7,117000.0,-1590.4,0.5,39.7,285000.0,3.5,3.6,1.4,False
EN,EN1,EN1,Greater London,F,2026,2,260500.0,48790.4,243250.0,260500.0,277750.0,288100.0,291550.0,,,18.7,34500.0,0.0,0.0,13.2,295000.0,-11.7,-4.1,-1.0,False
EN,EN10,EN10,Greater London,F,1995,50,50252.6,48646.3,36625.0,40500.0,48000.0,59000.0,75900.0,6.33,42.65,96.8,11375.0,-9752.6,24.1,28.1,0.0,0.0,0.0,0.0,False
EN,EN10,EN10,Greater London,F,1996,86,57266.6,49613.2,34500.0,41750.0,55875.0,70125.0,200000.0,3.0,8.38,86.6,21375.0,-15516.6,37.2,51.2,40500.0,3.1,3.1,3.1,False
EN,EN10,EN10,Greater London,F,1997,91,59227.2,67114.8,39750.0,45000.0,50000.0,70000.0,98250.0,5.41,30.94,113.3,10250.0,-14227.2,31.6,22.8,41750.0,7.8,5.4,5.4,False
EN,EN10,EN10,Greater London,F,1998,83,54806.2,25238.1,43000.0,49250.0,56000.0,68400.0,83250.0,4.33,23.84,46.0,13000.0,-5556.2,11.3,26.4,45000.0,9.4,8.6,6.8,False
EN,EN10,EN10,Greater London,F,1999,152,71184.6,41472.4,50000.0,59995.0,85125.0,102000.0,115900.0,5.57,46.44,58.3,35125.0,-11189.6,18.7,58.5,49250.0,21.8,15.6,10.5,False
EN,EN10,EN10,Greater London,F,2000,111,73851.4,26700.8,62000.0,68500.0,79475.0,94000.0,117001.0,3.58,18.68,36.2,17475.0,-5351.4,7.8,25.5,59995.0,14.2,18.0,11.3,False
EN,EN10,EN10,Greater London,F,2001,148,93456.7,57350.3,67871.2,78050.0,97000.0,140800.0,157867.5,4.97,33.54,61.4,29128.8,-15406.7,19.7,37.3,68500.0,13.9,14.0,13.4,False
EN,EN10,EN10,Greater London,F,2002,138,113211.0,68047.9,85000.0,98875.0,115000.0,157500.0,167875.0,5.28,35.25,60.1,30000.0,-14336.0,14.5,30.3,78050.0,26.7,20.3,17.2,False
EN,EN10,EN10,Greater London,F,2003,140,128401.0,28206.1,110000.0,125000.0,145625.0,165975.0,175000.0,0.37,-0.31,22.0,35625.0,-3401.0,2.7,28.5,98875.0,26.4,26.6,20.6,False
EN,EN10,EN10,Greater London,F,2004,260,156029.8,32012.6,134998.8,166475.0,178000.0,185000.0,188050.0,-0.98,0.9,20.5,43001.2,10445.2,6.3,25.8,125000.0,33.2,29.8,22.9,False
EN,EN10,EN10,Greater London,F,2005,230,159700.5,29211.6,134625.0,167497.5,184000.0,187500.0,188775.0,-0.55,-0.15,18.3,49375.0,7797.0,4.7,29.5,166475.0,0.6,16.9,20.2,False
EN,EN10,EN10,Greater London,F,2006,209,154298.3,49148.0,127000.0,157000.0,179995.0,188000.0,190000.0,6.07,67.28,31.9,52995.0,2701.7,1.7,33.8,167497.5,-6.3,-2.9,16.1,False
EN,EN10,EN10,Greater London,F,2007,151,152884.0,44698.6,125000.0,150000.0,171600.0,185000.0,208000.0,2.86,16.14,29.2,46600.0,-2884.0,1.9,31.1,157000.0,-4.5,-5.4,9.9,False
EN,EN10,EN10,Greater London,F,2008,76,151582.7,49416.1,126875.0,153000.0,170000.0,177500.0,202000.0,2.49,14.89,32.6,43125.0,1417.3,0.9,28.2,150000.0,2.0,-1.3,5.0,False
EN,EN10,EN10,Greater London,F,2009,44,166971.5,138019.6,119875.0,135000.0,171250.0,196450.0,234600.0,4.27,19.65,82.7,51375.0,-31971.5,23.7,38.1,153000.0,-11.8,-4.9,-4.0,False
EN,EN10,EN10,Greater London,F,2010,103,155996.0,44803.8,126500.0,156000.0,175950.0,204200.0,214700.0,1.91,10.97,28.7,49450.0,4.0,0.0,31.7,135000.0,15.6,1.9,-1.0,False
EN,EN10,EN10,Greater London,F,2011,90,150632.2,36091.3,132250.0,148250.0,176950.0,190600.0,199100.0,0.03,0.57,24.0,44700.0,-2382.2,1.6,30.2,156000.0,-5.0,5.3,-0.7,False
EN,EN10,EN10,Greater London,F,2012,76,153988.6,52212.4,125750.0,150000.0,173500.0,193250.0,209962.5,3.24,17.87,33.9,47750.0,-3988.6,2.7,31.8,148250.0,1.2,-1.9,0.4,False
EN,EN10,EN10,Greater London,F,2013,93,163008.5,120934.4,117500.0,151000.0,169995.0,189000.0,231200.0,7.8,68.7,74.2,52495.0,-12008.5,8.0,34.8,150000.0,0.7,0.9,0.1,False
EN,EN10,EN10,Greater London,F,2014,136,176541.0,94729.4,147725.0,178000.0,189995.0,206750.0,236875.0,8.75,92.64,53.7,42270.0,1459.0,0.8,23.7,151000.0,17.9,9.3,6.1,False
EN,EN10,EN10,Greater London,F,2015,121,191283.2,39560.0,160926.0,195000.0,212500.0,235000.0,257000.0,0.19,1.14,20.7,51574.0,3716.8,1.9,26.4,178000.0,9.6,13.7,4.9,False
EN,EN10,EN10,Greater London,F,2016,123,218287.6,47527.8,190500.0,227000.0,249227.5,260000.0,279000.0,-0.5,1.32,21.8,58727.5,8712.4,3.8,25.9,195000.0,16.4,13.0,9.2,False
EN,EN10,EN10,Greater London,F,2017,112,241789.7,51974.5,210775.0,240000.0,268125.0,307925.0,322925.0,0.27,1.95,21.5,57350.0,-1789.7,0.7,23.9,227000.0,5.7,11.0,10.1,True
EN,EN10,EN10,Greater London,F,2018,100,226307.0,43897.9,200000.0,236250.0,250000.0,265500.0,290150.0,-0.49,1.47,19.4,50000.0,9943.0,4.2,21.2,240000.0,-1.6,2.0,9.6,True
EN,EN10,EN10,Greater London,F,2019,69,235919.4,83598.9,205000.0,236000.0,251000.0,267000.0,303200.0,3.59,17.92,35.4,46000.0,80.6,0.0,19.5,236250.0,-0.1,-0.9,6.0,True
EN,EN10,EN10,Greater London,F,2020,73,214305.5,45358.5,190000.0,218000.0,245000.0,264000.0,282200.0,-0.37,-0.02,21.2,55000.0,3694.5,1.7,25.2,236000.0,-7.6,-3.9,2.6,False
EN,EN10,EN10,Greater London,F,2021,101,236183.3,66370.3,205700.0,237500.0,267500.0,298000.0,315000.0,0.91,5.8,28.1,61800.0,1316.7,0.6,26.0,218000.0,8.9,0.6,1.1,False
EN,EN10,EN10,Greater London,F,2022,83,236840.2,50995.6,204000.0,250000.0,265000.0,285000.0,330300.0,-0.29,0.29,21.5,61000.0,13159.8,5.3,24.4,237500.0,5.3,7.1,1.0,True
EN,EN10,EN10,Greater London,F,2023,95,277044.4,105350.5,217250.0,250000.0,302500.0,460000.0,465000.0,1.1,1.51,38.0,85250.0,-27044.4,10.8,34.1,250000.0,0.0,2.6,1.3,False
EN,EN10,EN10,Greater London,F,2024,79,249786.6,63630.9,217500.0,250000.0,269000.0,302000.0,326500.0,1.74,8.62,25.5,51500.0,213.4,0.1,20.6,250000.0,0.0,0.0,1.3,True
EN,EN10,EN10,Greater London,F,2025,65,249972.3,70188.8,215000.0,240000.0,278000.0,310000.0,417500.0,0.73,2.22,28.1,63000.0,-9972.3,4.2,26.2,250000.0,-4.0,-2.0,2.0,False
EN,EN11,EN11,Greater London,F,1995,64,43511.6,11969.7,36125.0,41500.0,48125.0,59250.0,68212.5,1.12,1.59,27.5,12000.0,-2011.6,4.8,28.9,0.0,0.0,0.0,0.0,False
EN,EN11,EN11,Greater London,F,1996,121,42552.1,11263.9,35000.0,40000.0,48000.0,60000.0,65500.0,0.75,0.48,26.5,13000.0,-2552.1,6.4,32.5,41500.0,-3.6,-3.6,-3.6,False
EN,EN11,EN11,Greater London,F,1997,139,50274.8,15943.5,41500.0,46000.0,55725.0,70496.0,74955.0,3.07,17.91,31.7,14225.0,-4274.8,9.3,30.9,40000.0,15.0,5.7,5.7,False
EN,EN11,EN11,Greater London,F,1998,149,53675.6,12630.0,44000.0,50000.0,60000.0,73400.0,77800.0,0.92,0.38,23.5,16000.0,-3675.6,7.4,32.0,46000.0,8.7,11.8,6.7,False
EN,EN11,EN11,Greater London,F,1999,177,62004.9,15944.1,50000.0,60000.0,69000.0,81400.0,91190.0,1.18,2.88,25.7,19000.0,-2004.9,3.3,31.7,50000.0,20.0,14.4,10.0,False
EN,EN11,EN11,Greater London,F,2000,157,70775.5,16044.2,59995.0,70000.0,76500.0,89368.0,99100.0,1.3,3.92,22.7,16505.0,-775.5,1.1,23.6,60000.0,16.7,18.4,11.4,True
EN,EN11,EN11,Greater London,F,2001,157,79866.5,19681.4,65000.0,77000.0,92500.0,104400.0,115500.0,0.46,0.28,24.6,27500.0,-2866.5,3.7,35.7,70000.0,10.0,13.4,14.1,False
EN,EN11,EN11,Greater London,F,2002,162,105230.6,23738.3,89961.2,104747.5,120000.0,129995.0,139970.2,0.66,2.42,22.6,30038.8,-483.1,0.5,28.7,77000.0,36.0,23.0,18.3,False
EN,EN11,EN11,Greater London,F,2003,132,127280.8,31171.1,110000.0,123000.0,132250.0,174850.0,183625.0,2.05,7.96,24.5,22250.0,-4280.8,3.5,18.1,104747.5,17.4,26.7,20.0,True
EN,EN11,EN11,Greater London,F,2004,177,140453.2,30485.5,120500.0,138500.0,160000.0,183600.0,186400.0,0.12,-0.3,21.7,39500.0,-1953.2,1.4,28.5,123000.0,12.6,15.0,18.5,False
EN,EN11,EN11,Greater London,F,2005,213,154482.8,30414.3,129000.0,160000.0,175500.0,190000.0,190000.0,0.1,0.45,19.7,46500.0,5517.2,3.4,29.1,138500.0,15.5,14.0,18.3,False
EN,EN11,EN11,Greater London,F,2006,247,165061.9,44637.9,129747.5,158000.0,190975.0,225777.0,249985.0,0.55,0.02,27.0,61227.5,-7061.9,4.5,38.8,160000.0,-1.2,7.2,16.1,False
EN,EN11,EN11,Greater London,F,2007,205,171543.7,38782.6,140000.0,170000.0,199950.0,217950.0,229000.0,0.37,0.08,22.6,59950.0,-1543.7,0.9,35.3,158000.0,7.6,3.2,10.4,False
EN,EN11,EN11,Greater London,F,2008,113,156199.0,35897.3,137000.0,155000.0,177000.0,199800.0,210780.0,0.05,1.55,23.0,40000.0,-1199.0,0.8,25.8,170000.0,-8.8,-0.6,5.1,False
EN,EN11,EN11,Greater London,F,2009,124,156308.3,78034.0,134187.5,150000.0,166875.5,180000.0,203175.0,8.63,88.39,49.9,32688.0,-6308.3,4.2,21.8,155000.0,-3.2,-6.0,2.0,True
EN,EN11,EN11,Greater London,F,2010,109,153969.3,36297.4,131000.0,152000.0,175000.0,188700.0,197100.0,1.82,10.66,23.6,44000.0,-1969.3,1.3,28.9,150000.0,1.3,-1.0,-0.9,False
EN,EN11,EN11,Greater London,F,2011,91,146651.6,38334.9,124500.0,142000.0,171500.0,187000.0,215000.0,0.22,0.78,26.1,47000.0,-4651.6,3.3,33.1,152000.0,-6.6,-2.6,-1.9,False
EN,EN11,EN11,Greater London,F,2012,77,148721.9,42157.8,124999.0,146000.0,169000.0,177400.0,185000.0,3.03,19.05,28.3,44001.0,-2721.9,1.9,30.1,142000.0,2.8,-1.9,-2.9,False
EN,EN11,EN11,Greater London,F,2013,94,150541.3,31571.8,130496.2,154000.0,171875.0,182500.0,193750.0,-0.16,1.27,21.0,41378.8,3458.7,2.2,26.9,146000.0,5.5,4.2,-0.0,False
EN,EN11,EN11,Greater London,F,2014,150,165458.1,38619.1,140500.0,165250.0,185000.0,215000.0,222750.0,1.12,5.86,23.3,44500.0,-208.1,0.1,26.9,154000.0,7.3,6.4,2.1,False
EN,EN11,EN11,Greater London,F,2015,149,186181.1,50323.7,157000.0,184000.0,205000.0,235400.0,264197.0,1.58,6.23,27.0,48000.0,-2181.1,1.2,26.1,165250.0,11.3,9.3,4.1,False
EN,EN11,EN11,Greater London,F,2016,126,209230.4,46436.7,180000.0,210000.0,237875.0,267497.5,280000.0,0.28,1.16,22.2,57875.0,769.6,0.4,27.6,184000.0,14.1,12.7,8.2,False
EN,EN11,EN11,Greater London,F,2017,123,225706.4,49588.2,190000.0,225000.0,252000.0,279400.0,304500.0,1.09,4.27,22.0,62000.0,-706.4,0.3,27.6,210000.0,7.1,10.6,9.1,False
EN,EN11,EN11,Greater London,F,2018,97,235374.6,53763.4,208000.0,238000.0,260000.0,285800.0,314800.0,0.52,4.92,22.8,52000.0,2625.4,1.1,21.8,225000.0,5.8,6.4,9.1,True
EN,EN11,EN11,Greater London,F,2019,111,226820.0,49651.2,193000.0,230000.0,265000.0,280000.0,292500.0,-0.19,0.36,21.9,72000.0,3180.0,1.4,31.3,238000.0,-3.4,1.2,7.0,False
EN,EN11,EN11,Greater London,F,2020,89,226089.7,38892.4,205000.0,227500.0,246000.0,270000.0,286598.0,-0.37,1.67,17.2,41000.0,1410.3,0.6,18.0,230000.0,-1.1,-2.2,4.5,True
EN,EN11,EN11,Greater London,F,2021,137,229582.1,49976.5,205000.0,225000.0,250000.0,279600.0,316000.0,0.95,4.5,21.8,45000.0,-4582.1,2.0,20.0,227500.0,-1.1,-1.1,1.5,True
EN,EN11,EN11,Greater London,F,2022,119,244930.0,50288.5,212500.0,240000.0,280000.0,315000.0,320000.0,-0.22,0.32,20.5,67500.0,-4930.0,2.1,28.1,225000.0,6.7,2.8,1.4,False
EN,EN11,EN11,Greater London,F,2023,90,240077.3,58156.8,202500.0,236000.0,283750.0,320000.0,337747.2,-0.06,-0.25,24.2,81250.0,-4077.3,1.7,34.4,240000.0,-1.7,2.5,-0.1,False
EN,EN11,EN11,Greater London,F,2024,91,223983.6,56771.1,194000.0,227000.0,256250.0,305000.0,315250.0,-0.4,0.25,25.3,62250.0,3016.4,1.3,27.4,236000.0,-3.8,-2.7,-0.2,False
EN,EN11,EN11,Greater London,F,2025,94,232516.4,48353.8,201250.0,230000.0,260000.0,296400.0,320000.0,-0.1,-0.22,20.8,58750.0,-2516.4,1.1,25.5,227000.0,1.3,-1.2,0.3,False
EN,EN11,EN11,Greater London,F,2026,1,231000.0,,231000.0,231000.0,231000.0,231000.0,231000.0,,,,0.0,0.0,0.0,0.0,230000.0,0.4,0.9,0.6,False
EN,EN2,EN2,Greater London,F,1995,223,66018.1,36538.8,49500.0,60000.0,74125.0,84895.0,112650.0,6.13,52.43,55.3,24625.0,-6018.1,10.0,41.0,0.0,0.0,0.0,0.0,False
